date,time_pt,demand,cover,difference
2019/08/26,00:00,0,0.0,0.0
2019/08/26,00:30,0,0.0,0.0
2019/08/26,01:00,0,0.0,0.0
2019/08/26,01:30,0,0.0,0.0
2019/08/26,02:00,0,0.0,0.0
2019/08/26,02:30,0,0.0,0.0
2019/08/26,03:00,0,0.0,0.0
2019/08/26,03:30,0,0.0,0.0
2019/08/26,04:00,0,0.0,0.0
2019/08/26,04:30,0,0.0,0.0
2019/08/26,05:00,0,0.0,0.0
2019/08/26,05:30,0,0.0,0.0
2019/08/26,06:00,0,0.0,0.0
2019/08/26,06:30,0,0.0,0.0
2019/08/26,07:00,20,20.0,0.0
2019/08/26,07:30,42,43.0,1.0
2019/08/26,08:00,76,76.0,0.0
2019/08/26,08:30,116,124.0,8.0
2019/08/26,09:00,160,164.0,4.0
2019/08/26,09:30,174,186.0,12.0
2019/08/26,10:00,180,186.0,6.0
2019/08/26,10:30,175,186.0,11.0
2019/08/26,11:00,166,166.0,0.0
2019/08/26,11:30,145,148.0,3.0
2019/08/26,12:00,114,126.0,12.0
2019/08/26,12:30,99,110.0,11.0
2019/08/26,13:00,98,100.0,2.0
2019/08/26,13:30,112,118.0,6.0
2019/08/26,14:00,131,157.0,26.0
2019/08/26,14:30,142,187.0,45.0
2019/08/26,15:00,144,180.0,36.0
2019/08/26,15:30,144,157.0,13.0
2019/08/26,16:00,140,152.0,12.0
2019/08/26,16:30,129,141.0,12.0
2019/08/26,17:00,116,117.0,1.0
2019/08/26,17:30,103,106.0,3.0
2019/08/26,18:00,92,92.0,0.0
2019/08/26,18:30,77,78.0,1.0
2019/08/26,19:00,50,55.0,5.0
2019/08/26,19:30,44,52.0,8.0
2019/08/26,20:00,36,52.0,16.0
2019/08/26,20:30,36,47.0,11.0
2019/08/26,21:00,38,47.0,9.0
2019/08/26,21:30,32,37.0,5.0
2019/08/26,22:00,28,37.0,9.0
2019/08/26,22:30,21,26.0,5.0
2019/08/26,23:00,15,17.0,2.0
2019/08/26,23:30,0,0.0,0.0
2019/08/27,00:00,0,0.0,0.0
2019/08/27,00:30,0,0.0,0.0
2019/08/27,01:00,0,0.0,0.0
2019/08/27,01:30,0,0.0,0.0
2019/08/27,02:00,0,0.0,0.0
2019/08/27,02:30,0,0.0,0.0
2019/08/27,03:00,0,0.0,0.0
2019/08/27,03:30,0,0.0,0.0
2019/08/27,04:00,0,0.0,0.0
2019/08/27,04:30,0,0.0,0.0
2019/08/27,05:00,0,0.0,0.0
2019/08/27,05:30,0,0.0,0.0
2019/08/27,06:00,0,0.0,0.0
2019/08/27,06:30,0,0.0,0.0
2019/08/27,07:00,25,25.0,0.0
2019/08/27,07:30,44,51.0,7.0
2019/08/27,08:00,74,83.0,9.0
2019/08/27,08:30,112,112.0,0.0
2019/08/27,09:00,148,151.0,3.0
2019/08/27,09:30,160,193.0,33.0
2019/08/27,10:00,169,193.0,24.0
2019/08/27,10:30,162,193.0,31.0
2019/08/27,11:00,149,168.0,19.0
2019/08/27,11:30,139,142.0,3.0
2019/08/27,12:00,106,135.0,29.0
2019/08/27,12:30,88,117.0,29.0
2019/08/27,13:00,88,96.0,8.0
2019/08/27,13:30,99,101.0,2.0
2019/08/27,14:00,121,130.0,9.0
2019/08/27,14:30,133,148.0,15.0
2019/08/27,15:00,137,160.0,23.0
2019/08/27,15:30,138,149.0,11.0
2019/08/27,16:00,125,134.0,9.0
2019/08/27,16:30,122,134.0,12.0
2019/08/27,17:00,107,110.0,3.0
2019/08/27,17:30,95,95.0,0.0
2019/08/27,18:00,87,88.0,1.0
2019/08/27,18:30,72,81.0,9.0
2019/08/27,19:00,52,63.0,11.0
2019/08/27,19:30,43,44.0,1.0
2019/08/27,20:00,35,44.0,9.0
2019/08/27,20:30,40,44.0,4.0
2019/08/27,21:00,39,44.0,5.0
2019/08/27,21:30,31,33.0,2.0
2019/08/27,22:00,26,33.0,7.0
2019/08/27,22:30,22,28.0,6.0
2019/08/27,23:00,18,18.0,0.0
2019/08/27,23:30,0,0.0,0.0
2019/08/28,00:00,0,0.0,0.0
2019/08/28,00:30,0,0.0,0.0
2019/08/28,01:00,0,0.0,0.0
2019/08/28,01:30,0,0.0,0.0
2019/08/28,02:00,0,0.0,0.0
2019/08/28,02:30,0,0.0,0.0
2019/08/28,03:00,0,0.0,0.0
2019/08/28,03:30,0,0.0,0.0
2019/08/28,04:00,0,0.0,0.0
2019/08/28,04:30,0,0.0,0.0
2019/08/28,05:00,0,0.0,0.0
2019/08/28,05:30,0,0.0,0.0
2019/08/28,06:00,0,0.0,0.0
2019/08/28,06:30,0,0.0,0.0
2019/08/28,07:00,25,32.0,7.0
2019/08/28,07:30,42,65.0,23.0
2019/08/28,08:00,73,75.0,2.0
2019/08/28,08:30,111,116.0,5.0
2019/08/28,09:00,140,140.0,0.0
2019/08/28,09:30,155,183.0,28.0
2019/08/28,10:00,157,183.0,26.0
2019/08/28,10:30,160,183.0,23.0
2019/08/28,11:00,147,151.0,4.0
2019/08/28,11:30,126,128.0,2.0
2019/08/28,12:00,97,120.0,23.0
2019/08/28,12:30,88,131.0,43.0
2019/08/28,13:00,89,93.0,4.0
2019/08/28,13:30,96,133.0,37.0
2019/08/28,14:00,120,144.0,24.0
2019/08/28,14:30,128,155.0,27.0
2019/08/28,15:00,129,158.0,29.0
2019/08/28,15:30,128,136.0,8.0
2019/08/28,16:00,123,125.0,2.0
2019/08/28,16:30,113,115.0,2.0
2019/08/28,17:00,99,105.0,6.0
2019/08/28,17:30,91,97.0,6.0
2019/08/28,18:00,80,80.0,0.0
2019/08/28,18:30,68,77.0,9.0
2019/08/28,19:00,48,66.0,18.0
2019/08/28,19:30,41,49.0,8.0
2019/08/28,20:00,35,49.0,14.0
2019/08/28,20:30,39,39.0,0.0
2019/08/28,21:00,38,39.0,1.0
2019/08/28,21:30,33,39.0,6.0
2019/08/28,22:00,26,26.0,0.0
2019/08/28,22:30,23,26.0,3.0
2019/08/28,23:00,18,18.0,0.0
2019/08/28,23:30,0,0.0,0.0
2019/08/29,00:00,0,0.0,0.0
2019/08/29,00:30,0,0.0,0.0
2019/08/29,01:00,0,0.0,0.0
2019/08/29,01:30,0,0.0,0.0
2019/08/29,02:00,0,0.0,0.0
2019/08/29,02:30,0,0.0,0.0
2019/08/29,03:00,0,0.0,0.0
2019/08/29,03:30,0,0.0,0.0
2019/08/29,04:00,0,0.0,0.0
2019/08/29,04:30,0,0.0,0.0
2019/08/29,05:00,0,0.0,0.0
2019/08/29,05:30,0,0.0,0.0
2019/08/29,06:00,0,0.0,0.0
2019/08/29,06:30,0,0.0,0.0
2019/08/29,07:00,25,27.0,2.0
2019/08/29,07:30,38,64.0,26.0
2019/08/29,08:00,67,74.0,7.0
2019/08/29,08:30,106,108.0,2.0
2019/08/29,09:00,138,143.0,5.0
2019/08/29,09:30,149,183.0,34.0
2019/08/29,10:00,154,183.0,29.0
2019/08/29,10:30,150,183.0,33.0
2019/08/29,11:00,144,156.0,12.0
2019/08/29,11:30,124,124.0,0.0
2019/08/29,12:00,95,130.0,35.0
2019/08/29,12:30,82,144.0,62.0
2019/08/29,13:00,87,88.0,1.0
2019/08/29,13:30,96,111.0,15.0
2019/08/29,14:00,113,134.0,21.0
2019/08/29,14:30,124,158.0,34.0
2019/08/29,15:00,127,162.0,35.0
2019/08/29,15:30,125,125.0,0.0
2019/08/29,16:00,125,125.0,0.0
2019/08/29,16:30,113,120.0,7.0
2019/08/29,17:00,100,110.0,10.0
2019/08/29,17:30,89,94.0,5.0
2019/08/29,18:00,80,81.0,1.0
2019/08/29,18:30,68,69.0,1.0
2019/08/29,19:00,46,56.0,10.0
2019/08/29,19:30,41,46.0,5.0
2019/08/29,20:00,35,46.0,11.0
2019/08/29,20:30,34,41.0,7.0
2019/08/29,21:00,35,41.0,6.0
2019/08/29,21:30,30,41.0,11.0
2019/08/29,22:00,27,30.0,3.0
2019/08/29,22:30,22,30.0,8.0
2019/08/29,23:00,17,21.0,4.0
2019/08/29,23:30,0,0.0,0.0
2019/08/30,00:00,0,0.0,0.0
2019/08/30,00:30,0,0.0,0.0
2019/08/30,01:00,0,0.0,0.0
2019/08/30,01:30,0,0.0,0.0
2019/08/30,02:00,0,0.0,0.0
2019/08/30,02:30,0,0.0,0.0
2019/08/30,03:00,0,0.0,0.0
2019/08/30,03:30,0,0.0,0.0
2019/08/30,04:00,0,0.0,0.0
2019/08/30,04:30,0,0.0,0.0
2019/08/30,05:00,0,0.0,0.0
2019/08/30,05:30,0,0.0,0.0
2019/08/30,06:00,0,0.0,0.0
2019/08/30,06:30,0,0.0,0.0
2019/08/30,07:00,24,26.0,2.0
2019/08/30,07:30,43,59.0,16.0
2019/08/30,08:00,69,69.0,0.0
2019/08/30,08:30,107,108.0,1.0
2019/08/30,09:00,141,144.0,3.0
2019/08/30,09:30,150,178.0,28.0
2019/08/30,10:00,154,178.0,24.0
2019/08/30,10:30,157,178.0,21.0
2019/08/30,11:00,145,152.0,7.0
2019/08/30,11:30,125,128.0,3.0
2019/08/30,12:00,94,132.0,38.0
2019/08/30,12:30,84,119.0,35.0
2019/08/30,13:00,87,89.0,2.0
2019/08/30,13:30,96,114.0,18.0
2019/08/30,14:00,115,148.0,33.0
2019/08/30,14:30,126,166.0,40.0
2019/08/30,15:00,127,161.0,34.0
2019/08/30,15:30,128,140.0,12.0
2019/08/30,16:00,127,128.0,1.0
2019/08/30,16:30,117,119.0,2.0
2019/08/30,17:00,106,109.0,3.0
2019/08/30,17:30,94,94.0,0.0
2019/08/30,18:00,84,85.0,1.0
2019/08/30,18:30,72,72.0,0.0
2019/08/30,19:00,51,54.0,3.0
2019/08/30,19:30,43,57.0,14.0
2019/08/30,20:00,37,57.0,20.0
2019/08/30,20:30,39,48.0,9.0
2019/08/30,21:00,41,48.0,7.0
2019/08/30,21:30,32,48.0,16.0
2019/08/30,22:00,29,37.0,8.0
2019/08/30,22:30,24,24.0,0.0
2019/08/30,23:00,19,24.0,5.0
2019/08/30,23:30,0,0.0,0.0
2019/08/31,00:00,0,0.0,0.0
2019/08/31,00:30,0,0.0,0.0
2019/08/31,01:00,0,0.0,0.0
2019/08/31,01:30,0,0.0,0.0
2019/08/31,02:00,0,0.0,0.0
2019/08/31,02:30,0,0.0,0.0
2019/08/31,03:00,0,0.0,0.0
2019/08/31,03:30,0,0.0,0.0
2019/08/31,04:00,0,0.0,0.0
2019/08/31,04:30,0,0.0,0.0
2019/08/31,05:00,0,0.0,0.0
2019/08/31,05:30,0,0.0,0.0
2019/08/31,06:00,0,0.0,0.0
2019/08/31,06:30,0,0.0,0.0
2019/08/31,07:00,24,44.0,20.0
2019/08/31,07:30,37,67.0,30.0
2019/08/31,08:00,57,67.0,10.0
2019/08/31,08:30,85,91.0,6.0
2019/08/31,09:00,112,120.0,8.0
2019/08/31,09:30,118,189.0,71.0
2019/08/31,10:00,126,189.0,63.0
2019/08/31,10:30,123,189.0,66.0
2019/08/31,11:00,116,145.0,29.0
2019/08/31,11:30,108,122.0,14.0
2019/08/31,12:00,92,154.0,62.0
2019/08/31,12:30,77,125.0,48.0
2019/08/31,13:00,82,97.0,15.0
2019/08/31,13:30,86,101.0,15.0
2019/08/31,14:00,92,142.0,50.0
2019/08/31,14:30,100,142.0,42.0
2019/08/31,15:00,99,119.0,20.0
2019/08/31,15:30,100,107.0,7.0
2019/08/31,16:00,95,96.0,1.0
2019/08/31,16:30,90,96.0,6.0
2019/08/31,17:00,83,96.0,13.0
2019/08/31,17:30,75,92.0,17.0
2019/08/31,18:00,65,68.0,3.0
2019/08/31,18:30,59,69.0,10.0
2019/08/31,19:00,38,69.0,31.0
2019/08/31,19:30,36,70.0,34.0
2019/08/31,20:00,32,70.0,38.0
2019/08/31,20:30,35,70.0,35.0
2019/08/31,21:00,36,70.0,34.0
2019/08/31,21:30,33,70.0,37.0
2019/08/31,22:00,27,52.0,25.0
2019/08/31,22:30,22,22.0,0.0
2019/08/31,23:00,19,22.0,3.0
2019/08/31,23:30,0,0.0,0.0
2019/09/01,00:00,0,0.0,0.0
2019/09/01,00:30,0,0.0,0.0
2019/09/01,01:00,0,0.0,0.0
2019/09/01,01:30,0,0.0,0.0
2019/09/01,02:00,0,0.0,0.0
2019/09/01,02:30,0,0.0,0.0
2019/09/01,03:00,0,0.0,0.0
2019/09/01,03:30,0,0.0,0.0
2019/09/01,04:00,0,0.0,0.0
2019/09/01,04:30,0,0.0,0.0
2019/09/01,05:00,0,0.0,0.0
2019/09/01,05:30,0,0.0,0.0
2019/09/01,06:00,0,0.0,0.0
2019/09/01,06:30,0,0.0,0.0
2019/09/01,07:00,21,40.0,19.0
2019/09/01,07:30,30,72.0,42.0
2019/09/01,08:00,51,72.0,21.0
2019/09/01,08:30,78,96.0,18.0
2019/09/01,09:00,102,116.0,14.0
2019/09/01,09:30,111,159.0,48.0
2019/09/01,10:00,111,159.0,48.0
2019/09/01,10:30,111,159.0,48.0
2019/09/01,11:00,103,106.0,3.0
2019/09/01,11:30,94,94.0,0.0
2019/09/01,12:00,83,88.0,5.0
2019/09/01,12:30,75,133.0,58.0
2019/09/01,13:00,79,79.0,0.0
2019/09/01,13:30,80,137.0,57.0
2019/09/01,14:00,90,146.0,56.0
2019/09/01,14:30,90,146.0,56.0
2019/09/01,15:00,92,184.0,92.0
2019/09/01,15:30,90,117.0,27.0
2019/09/01,16:00,91,117.0,26.0
2019/09/01,16:30,86,110.0,24.0
2019/09/01,17:00,78,110.0,32.0
2019/09/01,17:30,75,83.0,8.0
2019/09/01,18:00,67,70.0,3.0
2019/09/01,18:30,61,61.0,0.0
2019/09/01,19:00,42,61.0,19.0
2019/09/01,19:30,38,52.0,14.0
2019/09/01,20:00,33,52.0,19.0
2019/09/01,20:30,39,45.0,6.0
2019/09/01,21:00,39,45.0,6.0
2019/09/01,21:30,36,45.0,9.0
2019/09/01,22:00,30,34.0,4.0
2019/09/01,22:30,23,34.0,11.0
2019/09/01,23:00,18,34.0,16.0
2019/09/01,23:30,0,0.0,0.0
2019/09/02,00:00,0,0.0,0.0
2019/09/02,00:30,0,0.0,0.0
2019/09/02,01:00,0,0.0,0.0
2019/09/02,01:30,0,0.0,0.0
2019/09/02,02:00,0,0.0,0.0
2019/09/02,02:30,0,0.0,0.0
2019/09/02,03:00,0,0.0,0.0
2019/09/02,03:30,0,0.0,0.0
2019/09/02,04:00,0,0.0,0.0
2019/09/02,04:30,0,0.0,0.0
2019/09/02,05:00,0,0.0,0.0
2019/09/02,05:30,0,0.0,0.0
2019/09/02,06:00,0,0.0,0.0
2019/09/02,06:30,0,0.0,0.0
2019/09/02,07:00,28,32.0,4.0
2019/09/02,07:30,50,63.0,13.0
2019/09/02,08:00,77,81.0,4.0
2019/09/02,08:30,116,116.0,0.0
2019/09/02,09:00,161,161.0,0.0
2019/09/02,09:30,175,217.0,42.0
2019/09/02,10:00,181,217.0,36.0
2019/09/02,10:30,176,217.0,41.0
2019/09/02,11:00,167,185.0,18.0
2019/09/02,11:30,146,154.0,8.0
2019/09/02,12:00,115,133.0,18.0
2019/09/02,12:30,99,133.0,34.0
2019/09/02,13:00,99,103.0,4.0
2019/09/02,13:30,113,131.0,18.0
2019/09/02,14:00,132,140.0,8.0
2019/09/02,14:30,143,153.0,10.0
2019/09/02,15:00,145,161.0,16.0
2019/09/02,15:30,145,161.0,16.0
2019/09/02,16:00,141,150.0,9.0
2019/09/02,16:30,129,130.0,1.0
2019/09/02,17:00,117,117.0,0.0
2019/09/02,17:30,103,109.0,6.0
2019/09/02,18:00,92,94.0,2.0
2019/09/02,18:30,77,79.0,2.0
2019/09/02,19:00,50,79.0,29.0
